node_id,skill_tag,question,question_type,difficulty,answer_key
,计算机网络,Eg：组播或单播⽹络服务下的交互式视频、⾳频或模拟数据,technical,easy,"（3） UDT
基于UDP的数据传输协议，是⼀种互联⽹传输协议；
主要⽬的是⽀持⾼速⼴域⽹上的海量数据传输，引⼊了新的拥塞控制和数据可靠性控制机制（ 互联⽹上的标准数
据传输协议 TCP在⾼带宽⻓距离的⽹络上性能很差）；
UDT是⾯向连接的双向的应⽤层协议，同时⽀持可靠的数据流传输和部分可靠的数据报服务；
应⽤：⾼速数据传输，点到点技术 (P2P)，防⽕墙穿透，多媒体数据传输；"
,计算机网络,Keep -Alive是什么,technical,easy,"HTTP1.0 中需要配置⻓连接，在请求头中配置 Connection:  Keep-Alive , ⽽HTTP1.1 中默认开启了⻓连接"
,计算机网络,Keep-Alive 是⼀种  HTTP  协议的机制，也被称为 HTTP⻓连接,technical,easy,"在启⽤  Keep-alive 的情况下，客户端和服务器在完成⼀个  HTTP 请求和响应后，并不⽴即关闭连接，⽽是继续保持
连接处于打开状态。在连接保持打开的情况下，客户端可以继续发送其他请求，服务器可以继续发送响应，⽽⽆需
重新建⽴连接，减少了连接的建⽴和关闭的开销，从⽽提⾼性能和效率。"
,计算机网络,Keep -Alive的优缺点,technical,medium,"优点：
TCP 连接的建⽴和关闭需要时间和资源，通过保持连接打开，可以减少这些开销，从⽽提⾼性能和效率。
客户端可以在同⼀个连接上同时发送多个请求，服务器可以并⾏地处理这些请求，提⾼并发性能。
Keep-alive 连接中的多个请求共享同⼀个连接的头部信息（如⽤户代理、 Cookie 等），减少了头部信息的重
复传输。
缺点：
⻓时间的持久连接可能会占⽤服务器资源，特别是在⾼并发的情况下。为了平衡资源利⽤和性能，服务器和客
户端通常会 设置  Keep-alive 的超时时间 ，以便在⼀段时间内保持连接打开，超过该时间则关闭连接。"
,计算机网络,TCP KeepAlive 是什么,technical,medium,"TCP  Keep-Alive 是在操作系统和⽹络协议栈级别实现的，它通过发送特定的探测数据包来维护连接的活跃性。
1. 在启⽤  TCP Keep -Alive  的情况下，操作系统会定期发送⼀些特定的探测数据包到连接的另⼀端。这些数据包
通常是空的，没有实际的数据内容。
2. 如果⼀端收到了探测数据包，它会回复⼀个确认（ ACK）数据包。如果⼀段时间内没有收到确认数据包，发送
端将认为连接可能已经断开，从⽽触发连接关闭。
3. TCP Keep-Alive 的主要⽬的是检测连接是否处于空闲状态，即没有实际数据传输。它不仅可以检测到连接断
开，还可以在空闲连接超过⼀定时间时释放连接，从⽽释放资源。"
,计算机网络,TCP的TCP 的 Keepalive  和 HTTP  的 Keep -Alive 是⼀个东⻄吗？,technical,medium,"1. HTTP  的 Keep -Alive，是由应⽤层实现的，称为  HTTP  ⻓连接
每次请求都要经历这样的过程：建⽴  TCP -> 请求资源  -> 响应资源  -> 释放连接，这就是 HTTP短连接，但是这样每
次建⽴连接都只能请求⼀次资源，所以 HTTP  的 Keep-Alive 实现了使⽤同⼀个  TCP 连接来发送和接收多个  HTTP
请求/应答，避免了连接建⽴和释放的开销，就就是  HTTP ⻓连接。
2. TCP 的 Keepalive ，是由 TCP 层（内核态）实现的，称为  TCP 保活机制，是⼀种⽤于在  TCP 连接上检测空闲"
,计算机网络,连接状态的机制,technical,easy,"通俗地说，就是 TCP有⼀个定时任务做倒计时，超时后会触发任务，内容是发送⼀个探测报⽂给对端，⽤来判断对
端是否存活。"
,计算机网络,CDN是什么,technical,easy,"CDN，全称为内容分发⽹络 （Content Delivery  Network） , 过将内容存储在分布式的服务器上，使⽤户可以从
距离较近的服务器获取所需的内容，从⽽减少数据传输的时间和距离，提⾼内容的传输速度、减少延迟和提升⽤户
体验。"
,计算机网络,CDN的⼯作流程,technical,hard,"1. 当⽤户输⼊⼀个域名或点击⼀个链接时，⾸先会进⾏域名解析。如果⽹站启⽤了   CDN，DNS   解析会返回距离
⽤户最近的  CDN  节点的  IP 地址，⽽不是原始源服务器的  IP 地址。
2. ⽤户的请求会被路由到距离最近的  CDN  节点，并且 CDN  节点可以根据服务器的负载和可⽤性，动态地将请
求分发到最适合的服务器节点上。
3. CDN 会⾸先检查是否已经缓存了该资源。如果有缓存， CDN 节点会直接返回缓存的资源，如果没有缓存所需
资源，它会从源服务器（原始服务器）回源获取资源，并将资源缓存到节点中，以便以后的请求。
CDN是如何加速的
1. 就近访问 ：CDN 在全球范围内部署了多个服务器节点，当⽤户请求访问⼀个⽹站时， CDN 会选择距离⽤户最
近的节点来提供内容。这减少了数据传输的距离和时间，从⽽降低了延迟。
2. 内容缓存： CDN 节点会缓存静态资源，如图⽚、样式表、脚本等。当⽤户请求访问这些资源时， CDN 可以直
接从缓存中返回，避免了从源服务器获取资源的延迟。
3. 前置缓存 ：CDN  可以根据⽹站的配置，提前将热⻔的内容缓存在节点中，以备"
,计算机网络,Cookie和Session 是什么？,technical,medium,"Cookie 和 Session 都⽤于管理⽤户的状态和身份 , Cookie 通过在客户端记录信息确定⽤户身份，  Session 通过
在服务器端记录信息确定⽤户身份。
1. Cookie
Cookie 是存储在⽤户浏览器中的⼩型⽂本⽂件，⽤于在⽤户和服务器之间传递数据。通常，服务器会将⼀个
或多个  Cookie 发送到⽤户浏览器，然后浏览器将这些  Cookie 存储在本地。
服务器在接收到来⾃客户端浏览器的请求之后，就能够通过分析存放于请求头的 Cookie得到客户端特有的信
息，从⽽动态⽣成与该客户端相对应的内容。
2. Session
客户端浏览器访问服务器的时候，服务器把客户端信息以某种形式记录在服务器上。这就是 Session 。Session 主
要⽤于维护⽤户登录状态、存储⽤户的临时数据和上下⽂信息等。"
,计算机网络,Cookie的⼯作原理,technical,hard,"通过服务器在  HTTP  响应中设置  ""Set-Cookie""  标头，然后浏览器将这些  Cookie  存储并在后续的请求中发送
给服务器。这样服务器可以通过  Cookie 实现⽤户状态管理和数据传递。
1. 客户端（浏览器） 第⼀次发送请求到服务器
2. 服务器可以通过  HTTP 响应的头部信息中的  ""Set-Cookie"" 标头来创建⼀个  Cookie。这个标头指定了
Cookie 的名称、值和其他参数，如过期时间、域名、路径等。
3. 浏览器接收到  ""Set-Cookie""  标头后，会将  Cookie  存储在⽤户的本地计算机上。
4. 当⽤户再次访问同⼀个⽹站时，浏览器会将与该域名相关的  Cookie  信息包括在  HTTP  请求的头部中。
5. 服务器收到包含  Cookie  的 HTTP  请求后，可以读取  Cookie  的值，根据其中的数据来判断⽤户的状态、偏好
等，并根据需要做出相应的响应，如根据⽤户登录状态提供个性化内容。
6. 服务器可以通过发送新的  ""Set-Cookie""  标头来更新  Cookie  的值或设置新的参数。
"
,计算机网络,Session 的⼯作原理,technical,medium,"Session   是⼀种在服务器端存储和管理⽤户状态和数据的机制，通常基于会话标识符（ Session   ID）进⾏操作。
1. ⽤户⾸次访问⽹站时，服务器会为该⽤户创建⼀个唯⼀的会话标识符（ Session ID）。这个标识符可以是⼀个
加密的字符串，通常以  Cookie 的形式存储在⽤户的浏览器中。
2. 每个会话标识符对应着服务器上的⼀个会话存储空间。这个存储空间⽤于存储该⽤户在会话期间的状态和数
据。
3. 当⽤户与服务器交互时，服务器可以通过会话标识符来访问对应的会话存储空间。服务器可以将数据存储在会
话中，如⽤户的登录状态、购物⻋内容、⽤户偏好等。
4. 服务器为每个会话设置⼀个超时时间，如果⽤户在⼀段时间内没有活动，会话会⾃动过期。⼀旦会话过期，会
话数据将被清除。
5. ⽤户可以⼿动终⽌会话，例如通过退出登录操作。这会导致服务器删除与该⽤户相关的会话数据。"
,计算机网络,Cookie和Session 有什么区别？,technical,medium,"存储位置： Cookie  数据存储在⽤户的浏览器中，⽽  Session  数据存储在服务器上。
数据容量： Cookie  存储容量较⼩，⼀般为⼏  KB。Session  存储容量较⼤，通常没有固定限制，取决于服务器
的配置和资源。
安全性：由于  Cookie  存储在⽤户浏览器中，因此可以被⽤户读取和篡改。相⽐之下， Session  数据存储在服
务器上，更难被⽤户访问和修改。
传输⽅式： Cookie  在每次  HTTP  请求中都会被⾃动发送到服务器，⽽  Session  ID 通常通过  Cookie  或 URL 参
数传递。"
,计算机网络,TCP重传机制是怎么实现的？,technical,hard,"当发送⽅的数据在传输过程中丢失、损坏或延迟，接收⽅可以请求发送⽅重新传输这些数据。
1. 序号与确认号 ：在  TCP 通信中，每个发送的字节都有⼀个唯⼀的序号，⽽每个接收的字节都有⼀个确认号。
发送⽅维护了⼀个发送窗⼝，接收⽅维护了⼀个接收窗⼝。发送⽅会持续发送数据，并等待接收⽅的确认。
2. 超时检测 ：发送⽅为每个发送的数据段设置⼀个定时器，这个定时器的时⻓称为超时时间。发送⽅假设在这个
超时时间内，数据能够到达接收⽅并得到确认。如果在超时时间内没有收到确认，发送⽅会认为数据丢失或损
坏，触发重传。
3. 重传策略 ：当发送⽅在超时时间内没有收到确认，它会认为数据丢失，然后重新发送相应的数据段。如果只有
⼀个数据段丢失，发送⽅只会重传丢失的数据段。如果有多个数据段丢失，发送⽅可能会使⽤更复杂的算法来
决定哪些数据需要重传。
4. 快速重传和快速恢复 ：为了更快地发现丢失的数据，接收⽅可以使⽤快速重传策略。当接收⽅连续接收到相同
的确认号时，它会⽴即向发送⽅发送冗余的确认，以触发发送⽅进⾏重传。此外，发送⽅在接收到快速重传的
确认后，不需要等到超时再次发送，⽽是可以使⽤快速恢复算法"
,计算机网络,TCP流量控制是怎么实现的？,technical,medium,"流量控制 就是让发送发送速率不要过快，让接收⽅来得及接收。利⽤ 滑动窗⼝机制 就可以实施流量控制，主要⽅法
就是动态调整发送⽅和接收⽅之间数据传输速率。
滑动窗⼝⼤⼩：  在TCP通信中，每个 TCP报⽂段都包含⼀个窗⼝字段，该字段指示发送⽅可以发送多少字节的 数
据⽽不等待确认。这个窗⼝⼤⼩是动态调整的。
接收⽅窗⼝⼤⼩：  接收⽅通过 TCP报⽂中的窗⼝字段告诉发送⽅⾃⼰当前的可接收窗⼝⼤⼩。这是接收⽅缓
冲区中还有多少可⽤空间。
流量控制的⽬标：   流量控制的⽬标是确保发送⽅不要发送超过接收⽅缓冲区容量的数据。如果接收⽅的缓冲 区
快满了，它会减⼩窗⼝⼤⼩，通知发送⽅暂停发送，以防⽌溢出。
动态调整：   发送⽅会根据接收⽅的窗⼝⼤⼩动态调整发送数据的速率。如果接收⽅的窗⼝⼤⼩增加，发送⽅ 可
以加速发送数据。如果窗⼝⼤⼩减⼩，发送⽅将减缓发送数据的速率。
确认机制：  接收⽅会定期发送确认（ ACK）报⽂，告知发送⽅已成功接收数据。这也与流量控制密切相关，
因为接收⽅可以通过 ACK报⽂中的窗⼝字段来通知发送⽅它的当前窗⼝⼤⼩。"
,计算机网络,TCP拥塞控制是怎么实现的？,technical,hard,"TCP拥塞控制可以在⽹络出现拥塞时动态地调整数据传输的速率，以防⽌⽹络过载。 TCP拥塞控制的主要机制包括
以下⼏个⽅⾯：
1. 慢启动（ Slow Start）：  初始阶段， TCP发送⽅会以较⼩的发送窗⼝开始传输数据。随着每次成功收到确认 的
数据，发送⽅逐渐增加发送窗⼝的⼤⼩，实现指数级的增⻓，这称为慢启动。这有助于在⽹络刚开始传输时 谨
慎地逐步增加速率，以避免引发拥塞。
2. 拥塞避免（ Congestion Avoidance）：  ⼀旦达到⼀定的阈值（通常是慢启动阈值）， TCP发送⽅就会进⼊
拥塞避免阶段。在拥塞避免阶段，发送⽅以线性增加的⽅式增加发送窗⼝的⼤⼩，⽽不再是指数级的增⻓。这
有助于控制发送速率，以避免引起⽹络拥塞。
3. 快速重传（ Fast Retransmit ）：  如果发送⽅连续收到相同的确认，它会认为发⽣了数据包的丢失，并会快
速重传未确认的数据包，⽽不必等待超时。这有助于更快地恢复由于拥塞引起的数据包丢失。
4. 快速恢复（ Fast Recovery）：  在发⽣快速重传后， TCP进⼊快速恢复阶段。在这个阶段，发送⽅不会回到慢
启动阶段，"
,计算机网络,普通的登录认证机制,technical,medium,"普通登录认证机制在登录认证成功后，服务器把⽤户的登录信息写⼊  session，并为该⽤户⽣成⼀个  cookie，返回
并写⼊浏览器；当⽤户再次访问这个系统的时候，请求中会带上这个  cookie，服务端会根据这个  cookie 找到对应
的 session，通过 session来判断这个⽤户是否已经登录。
普通的登录认证机制在多系统的环境下，在操作不同的系统时，需要多次登录，会变得很不⽅便。
单点登录（  Single sign-on ，缩写为  SSO），允许⽤户在⼀次登录后访问多个关联的应⽤程序或服务，⽽⽆需
再次输⼊其凭据。简⽽⾔之，⽤户只需⼀次登录，就能够⽆缝地访问多个应⽤。"
,计算机网络,SSO的优点,technical,medium,"降低密码重⽤⻛险：   因为⽤户只需⼀个凭据，不再需要在多个应⽤程序间重复使⽤相同的密码，从⽽减少了 因
密码泄露⽽引发的安全⻛险。
⽅便的⽤户体验：   ⽤户只需要在⼀次登录过程中提供凭据，然后就可以⽆缝地访问多个应⽤程序，⽆需为每 个
应⽤程序输⼊⽤户名和密码。这⼤⼤简化了⽤户的登录过程，提供了更流畅的体验。
简化应⽤开发：  对于应⽤程序开发⼈员来说，他们可以将认证和授权的责任交给 SSO系统，从⽽减少了在每
个应⽤中实现这些功能的⼯作量。"
,计算机网络,器缓存、 DNS缓存）,technical,medium,"4. 获取到 IP地址之后，浏览器向服务器发起 TCP连接，与浏览器建⽴ TCP三次握⼿
5. 握⼿成功之后，浏览器就会向服务器发送 HTTP请求，来请求服务器端的数据包
6. 服务器处理从浏览器端收到的请求，接着将数据返回给浏览器
7. 浏览器收到 HTTP响应
8. 查询状态，状态成功则进⾏下⼀步，不成功则弹出相应指示
9. 再读取⻚⾯内容、进⾏浏览器渲染、解析 HTM L源码;（⽣成 DOM树、解析 CCS样式、处理 JS交互，客户端和"
,计算机网络,判断DNS服务器和我们的主机是否在同⼀⼦⽹内,technical,medium,"1. 在同⼀⼦⽹，则采⽤  ARP 地址解析协议对  DNS  服务器进⾏  ARP 查询
2. 不在同⼀⼦⽹，则采⽤  ARP 地址解析协议对默认⽹关进⾏查询
若此时还是查询不到  IP 地址，则根据拿到  DNS  服务器或者默认⽹关的  IP 地址，继续进⾏  DNS 请求
使⽤53端⼝先向本地  DNS  服务器发送  UDP  请求包，此处⼀般使⽤  UDP  协议（如果响应包太⼤，则使⽤  TCP 协
议）
没有查询到  IP 地址：
则它会发送⼀个递归查询请求，⼀层⼀层向⾼层 DNS服务器查询，直到查询到   IP  地址，则将结果返回
【解释： DNS 是分布式域名服务器，每台服务器只维护⼀部分  IP 地址到⽹络地址的映射，没有任何⼀台服务器能 够
维持全部的映射关系】。"
,计算机网络,TCP保活机制,technical,medium,"1、概念
在⼀个定义的时间段内 TCP连接⽆任何活动时，会启动 TCP保活机制，每隔⼀定时间间隔发送⼀个探测报⽂，等待
响应。
2、机制
1. 对端正常响应，重置保活时间 ;
2. 对端程序崩溃，响应⼀个 RTS报⽂，将 TCP连接重置 ;
3. 保活报⽂不可达，等待达到保活探测次数后关闭连接。
3、TCP为啥需要流量控制
1. 由于通讯双⽅⽹速不同，通讯⽅任意⼀⽅发送过快都会导致对⽅详细处理不过来，所以就需要把数据放到缓冲
区中
2. 如果缓冲区满了，发送⽅还在疯狂发送，那接收⽅只能把数据包丢弃。因此我们需要控制发送速率
3. 我们缓冲区剩余⼤⼩称之为接收窗⼝，⽤变量 win表示。如果 win=0，则发送⽅停⽌发送
操作系统"
,计算机网络,什么是操作系统,technical,easy,"操作系统 (Operating System)，是介于硬件资源和应⽤程序之间的⼀个系统软件  ，能控制和管理整个计算机系统的
硬件和软件资源，调度计算机的⼯作与资源的分配，进⽽为⽤户和其他软件提供服务， 操作系统是计算机系统中最
基本的系统软件。"
,计算机网络,⽤你的 PC机做什么呢？,technical,medium,"操作系统的特征：
并发：并发指的是两个或多个事件在同⼀时间间隔内发⽣，计算机系统中同时存在多个运⾏的程序，因此具有
处理和调度多个程序同时执⾏的能⼒。
注意：并⾏和并发的区别：并发指的是同⼀时间间隔，并⾏指的是同⼀时刻。
共享：系统中的资源可以供内存中多个并发执⾏的进程共同使⽤。
互斥共享：⼀段时间内只允许⼀个进程访问该资源。 ⼀段时间内只允许⼀个进程访问的资源称为临界资
源。
同时访问：⼀段时间内允许多个进程 “同时”访问， “同时”通常是宏观的，实际上是交替的对该资源进⾏访
问。
虚拟：把⼀个物理上的实体变为若⼲逻辑上的对应物。
异步：进程的执⾏并不是⼀贯到底的，⽽是以不可预知的速度向前推进。"
,计算机网络,操作系统的功能,technical,easy,"操作系统位于硬件资源之上，管理硬件资源 ;  应⽤程序之下，为应⽤程序提供服务，同时管理应⽤程序
1、资源分配，资源回收
计算机必要重要的硬件资源⽆⾮就是   CPU、内存、硬盘、 I/O设备。
⽽这些资源总是有限的，因此需要有效管理，资源管理最终只有两个问题：资源分配、资源回收。"
,计算机网络,存不够了怎么办？ A进程⾮法访问了 B进程的内存地址怎么办？内存内、外碎⽚问题等。,technical,easy,资源回收：   考虑内存回收后的合并等等。
,计算机网络,操作系统的⻆⾊,technical,easy,"1、管理者
主要分为： CPU管理、内存管理、外存管理、 IO管理；以及⾃⼰的健壮性和安全性管理。
健壮性，⼜称鲁棒性，即使很粗鲁的对待程序，它还是可以很好的运⾏。
2、魔术师 :
⽐如操作系统会让每个进程都觉得⾃⼰独占 CPU、独占整⽚物理内存，⽽实际上每个进程都只是在某⼀时间段内占
⽤CPU，仅仅只是占⽤实际⼀点点物理内存。"
,操作系统,运⾏态： 该时刻进程占⽤ CPU,technical,easy,就绪态：可运⾏，由于其他进程处于运⾏状态⽽暂时停⽌运⾏
,操作系统,阻塞态：该进程正在等待某⼀事件发⽣（如等待输⼊ /输出操作的完成） ⽽暂时停⽌运⾏,technical,hard,"当然，进程还有另外两个基本状态：
创建状态（ new）：进程正在被创建时的状态；
结束状态（ Exit）：进程正在从系统中消失时的状态；
如果有⼤量处于阻塞状态的进程，进程可能会占⽤着物理内存空间，所以系统通常会把阻塞状态的进程的物理内存
空间换出到硬盘，等需要再次运⾏的时候，再从硬盘换⼊到物理内存，那么，就需要⼀个新的状态，来 描述进程没
有占⽤实际的物理内存空间的情况，这个状态就是挂起状态 。这跟阻塞状态是不⼀样，阻塞状态是等待某个事件的
返回。
挂起状态可以分为两种：
阻塞挂起状态：进程在外存（硬盘） 并等待某个事件的出现；
就绪挂起状态：进程在外存（硬盘）， 但只要进⼊内存，即刻⽴刻运⾏；
特点：
1. 只有就绪态和运⾏态可以相互转换 ，其它的都是单向转换。就绪态的进程通过调度算法从⽽获得 CPU 时间，
转为运⾏状态；
2. 运⾏态的进程，在分配给它的  CPU 时间⽚⽤完之后就会转为就绪状态，等待下⼀次调度。
3. 阻塞态是因缺少需要的资源从⽽由运⾏态转换⽽来，但是该资源不包括  CPU  时间，缺少  CPU  时间会从运⾏态
转换为就绪态。
4. 当进程等待的外部事件发"
,操作系统,⾼优先级进程运⾏,technical,easy,"中断处理
进程通过睡眠函数  sleep  这样的⽅法将⾃⼰主动挂起"
,操作系统,找到被阻塞进程的标识符对应的 PCB,technical,easy,"如果该进程为运⾏状态，则保护其现场，将其状态转为阻塞状态，停⽌运⾏；
将该  PCB 插⼊到等待队列中，将处理机资源调度给其他就绪进程"
,操作系统,线程的创建时间⽐进程快，因为进程在创建的过程中，还需要资源管理信息，⽐如内存管理信息、⽂件,technical,medium,"管理信息，⽽线程在创建的过程中，不会涉及这些资源管理信息，⽽是共享它们；
线程的终⽌时间⽐进程快，因为线程释放的资源相⽐进程少很多；
同⼀个进程内的线程切换⽐进程切换快，因为线程具有相同的地址空间（虚拟内存共享）， 这意味着同
⼀个进程的线程都具有同⼀个⻚表，那么在切换的时候不需要切换⻚表 。⽽对于进程之间的切换，切换
的时候要把⻚表给切换掉，⽽⻚表的切换过程开销是⽐较⼤的；
由于同⼀进程的各线程间共享内存和⽂件资源，那么在线程之间数据传递的时候，就不需要经过内核
了，这就使得线程之间的数据交互效率更⾼了；
所以，不管是时间效率，还是空间效率线程⽐进程都要⾼。
4、线程的状态："
,操作系统,执⾏状态：线程获得处理机正在执⾏,technical,easy,就绪状态：线程已经具备执⾏条件，只需要获得 CPU就可以执⾏
,操作系统,进程调度⽅式,technical,hard,"⾮抢占调度⽅式：当⼀个进程正在处理中，即使有更为重要的进程进⼊到就绪队列中，仍然让正在执⾏的进程
继续执⾏。
抢占调度⽅式：当⼀个进程正在处理中，如果有更为重要的进程进⼊到就绪队列中，则允许调度程序根据某种
原则去暂停正在执⾏的进程，将处理机分配给这个更为重要或紧迫的进程。
调度算法
1. 先来先服务调度算法 (FCFS)
每次从就绪队列选择最先进⼊队列的进程，然后⼀直运⾏，直到进程退出或被阻塞，才会继续从队列中选择第⼀个
进程接着运⾏。
这种算法虽然看上去公平，但是如果有⼀个⻓作业需要处理，则后⾯的短作业需要处理很⻓时间。
先来先调度算法的特点是算法简单，对⻓作业⽐较有利，对短作业不利，适⽤于   CPU   繁忙型作业的系统，⽽不适
⽤于  I/O 繁忙型作业的系统。
2. 最短作业优先调度算法 （SJF）
最短作业优先调度算法从就绪队列中选择⼀个估计运⾏时间最短的作业，将之调⼊到内存中运⾏，这有利于提⾼系
统的吞吐量。
但是这对⻓作业⼗分不利，由于调度程序总是优先调度短作业，将会导致⻓作业⻓期不被调度，此外该算法也没有
考虑到作业的紧迫程度，因此不能保证紧迫性作业会被及时处理。
"
,操作系统,消息传递（消息队列 ）,technical,medium,"若通信的进程之间不存在可直接访问的共享空间，则必须利⽤操作系统提供的消息传递⽅法进⾏进程通信，进程通
过系统提供的发送消息和接收消息两个原语进⾏数据交换。
直接通信⽅式：发送进程直接把消息发送给接收进程，并将它挂在接收进程的消息缓冲队列上，接收进程从消
息缓冲队列中取得消息。
间接通信⽅式：发送进程把消息发送到某个中间实体，接收进程从中间实体取得消息。这种中间实体⼀般称为
信箱。
因为在内核中每个消息体都有⼀个最⼤⻓度的限制，所以消息队列不适合 ⽐较⼤数据的传输 ，⽽且通信也不是很及
时。
管道
管道是指⽤于连接⼀个读进程和⼀个写进程以实现它们之间的通信的⼀个共享⽂件，⼜名 pipe⽂件，向管道（ 共享
⽂件）提供输⼊的发送进程（写进程），以字符流形式将⼤量的数据送⼊（写） 管道：⽽接收管道输出的接收进程
（即读进程）则从管道中接收（读） 数据。
管道传输数据是半双⼯通信，某⼀时刻只能单向传输。"
,操作系统,写⼊管道中的数据遵循先⼊先出的规则,technical,easy,"管道所传送的数据是⽆格式的，这要求管道的读出⽅与写⼊⽅必须事先约定好数据的格式，如多少字节算⼀个
消息等
管道不是普通的⽂件，不属于某个⽂件系统，其只存在于内存中"
,操作系统,"管道在内存中对应⼀个缓冲区 , 不同的系统其⼤⼩不⼀定相同",technical,easy,"从管道读数据是⼀次性操作，数据⼀旦被读⾛，它就从管道中被抛弃，释放空间以便写更多的数据
通信效率低，不适合进程间频繁地交换数据。"
,操作系统,*命名管道的创建 .,technical,medium,"*@param pathname 普通的路径名，也就是创建后  FIFO 的名字.
*@param mode ⽂件的权限，
*与打开普通⽂件的  open() 函数中的  mode 参数相同。 (0666).
*@return 成功: 0 状态码;
*失败: 如果⽂件已经存在，则会出错且返回  -1.
*/
int mkfifo(const char *pathname , mode_t mode);"
,操作系统,*创建⽆名管道 .,technical,hard,"*@param pipefd 为int型数组的⾸地址，其存放了管道的⽂件描述符
*pipefd[0] 、pipefd[1].
*@return 创建成功返回 0，创建失败返回 -1.
*/
int pipe(int pipefd[2]);
/**
*当⼀个管道建⽴时，它会创建两个⽂件描述符  fd[0] 和 fd[1]。其中
*fd[0] 固定⽤于读管道，⽽  fd[1] 固定⽤于写管道。
*⼀般⽂件  I/O的函数都可以⽤来操作管道 (lseek() 除外。）
*/
mkfifo myPipe
P（Wait）操作： 这个操作会把信号量减去  1，相减后如果信号量  < 0，则表明资源已被占⽤，进程需阻塞等 待；
相减后如果信号量      >=     0，则表明还有资源可使⽤，进程可正常继续执⾏。  V（Signal）操
作：这个操作会把信号量加上  1，相加后如果信号量  <= 0，则表明当前有阻塞中的进程，于是 会将该进程唤醒
运⾏；相加后如果信号量  > 0，则表明当前没有阻塞中的进程；
如果两个进程访问共享内存，我们可以初始化信号量为 1
进程  A 在访问共享内存前，先执"
,操作系统,Socket通信,technical,medium,"Socket 通信是⼀种⽹络编程中常⻅的通信⽅式，但它也可以在同⼀台机器上的不同进程之间进⾏通信。
创建  socket 的系统调⽤：
三个参数分别代表：
domain  参数⽤来指定协议族，⽐如  AF_INET  ⽤于  IPV4、AF_INET6  ⽤于  IPV6、AF_LOCAL/AF_UNIX  ⽤于本
kill
#include <pthread.h>
/**
*初始化线程属性函数，注意：应先初始化线程属性，再 pthread_create 创建线程."
,操作系统,*@return 成功: 0; 失败: 错误号.,technical,easy,"*/
int pthread_attr_init (pthread_attr_t *attr);
/**"
,操作系统,*@detachstate( 分离状态),technical,easy,*1. PTHREAD_CREATE_DETACHED （分离线程 ）;
,操作系统,*@return 成功: 0; 失败: ⾮0.,technical,easy,"*/
int pthread_attr_getdetachstate (const pthread_attr_t *attr, int *detachstate );
#include <pthread.h>
/**"
,操作系统,*@param stackaddr 返回获取的栈地址 .,technical,medium,"*@param stacksize 返回获取的栈⼤⼩ . 注意：
1. 如果设置⼀个线程为分离线程，⽽这个线程运⾏⼜⾮常快，它很可能在 pthread_create函数返回之前就终⽌
了，它终⽌以后就可能将线程号和系统资源移交给其他的线程使⽤，这样调⽤ pthread_create的线程就得到
了错误的线程号。
2. 要避免这种情况可以采取⼀定的同步措施，最简单的⽅法之⼀是可以在被创建的线程⾥调⽤
pthread_cond_timedwait 函数，让这个线程等待⼀会⼉，留出⾜够的时间让函数 pthread_create 返回。"
,操作系统,均pthread_exit,technical,easy,"（5） 信号的复杂语义很难和多线程共存，应避免在多线程引⼊信号机制
（6） Cache伪共享：
这种因为多个线程同时读写同⼀个  Cache Line 的不同变量时，⽽导致  CPU Cache 失效的现象。避免的⽅式⼀般有
Cache  Line ⼤⼩字节对⻬，以及字节填充等⽅法。在  Linux  内核中存在 cachelinealignedin_smp  宏定义，是⽤于
解决伪共享的问题。"
,操作系统,* @return 成功: 0; 失败: 错误号.,technical,medium,"*/
int pthread_attr_getstack (const pthread_attr_t *attr, void **stackaddr ,size_t
*stacksize );-
多线程
⽤户态的多线程模型，同⼀个进程内部有多个线程，所有的线程共享同⼀个进程的内存空间，进程中定义的全局变
量会被所有的线程共享；
i++在计算机中并不是原⼦操作，涉及内存取数，计算和写⼊内存⼏个环节，⽽线程的切换有可能发⽣在上述任何
⼀个环节中间，所以不同的操作顺序很有可能带来意想不到的结果。
多线程的好处：
主要原因是许多应⽤中同时发⽣多个活动，某些活动随着时间推移⽽阻塞，将这些应⽤程序分解成并发运⾏的多个
线程，简化设计模型。同时多线程有共享同⼀地址空间和可⽤数据的能⼒，这是多进程没有的。
线程⽐进程开销⼩，更容易创建和释放。
多个线程是 IO密集型时，多线程可以使这些活动彼此重叠运⾏，可以加快程序执⾏的速度。
对于线程需要考虑："
,操作系统,多个线程共享访问同⼀变量（同步互斥问题 ）,technical,easy,"同⼀进程的多个线程共享进程的资源，除了标识线程的 tid，每个线程还有⾃⼰独⽴的栈空间，线程彼此之间是⽆法
访问其他线程栈上内容的。
进程表：
为了实现进程模型，操作系统维护着⼀张表格 (⼀个结构数组 )，即进程表。
每个进程占有⼀个进程表项。 (有些著作称这些为进程控制块 )"
,操作系统,该表项包含了⼀个进程状态的重要信息,technical,easy,"包括程序计数器、堆栈指针、内存分配状况、所打开⽂件的状态、账号的调度信息，以及其他在进程由运⾏态转换
到就绪态或阻塞态时必须保存的信息，从⽽ 保证该进程随后能再次启动 ，就像从未中断过⼀样"
