node_id,skill_tag,question,question_type,difficulty,answer_key
,计算机网络,TCP重传机制是怎么实现的？,technical,hard,"当发送⽅的数据在传输过程中丢失、损坏或延迟，接收⽅可以请求发送⽅重新传输这些数据。
1. 序号与确认号 ：在  TCP 通信中，每个发送的字节都有⼀个唯⼀的序号，⽽每个接收的字节都有⼀个确认号。
发送⽅维护了⼀个发送窗⼝，接收⽅维护了⼀个接收窗⼝。发送⽅会持续发送数据，并等待接收⽅的确认。
2. 超时检测 ：发送⽅为每个发送的数据段设置⼀个定时器，这个定时器的时⻓称为超时时间。发送⽅假设在这个
超时时间内，数据能够到达接收⽅并得到确认。如果在超时时间内没有收到确认，发送⽅会认为数据丢失或损
坏，触发重传。
3. 重传策略 ：当发送⽅在超时时间内没有收到确认，它会认为数据丢失，然后重新发送相应的数据段。如果只有
⼀个数据段丢失，发送⽅只会重传丢失的数据段。如果有多个数据段丢失，发送⽅可能会使⽤更复杂的算法来
决定哪些数据需要重传。
4. 快速重传和快速恢复 ：为了更快地发现丢失的数据，接收⽅可以使⽤快速重传策略。当接收⽅连续接收到相同
的确认号时，它会⽴即向发送⽅发送冗余的确认，以触发发送⽅进⾏重传。此外，发送⽅在接收到快速重传的
确认后，不需要等到超时再次发送，⽽是可以使⽤快速恢复算法"
,计算机网络,TCP流量控制是怎么实现的？,technical,medium,"流量控制 就是让发送发送速率不要过快，让接收⽅来得及接收。利⽤ 滑动窗⼝机制 就可以实施流量控制，主要⽅法
就是动态调整发送⽅和接收⽅之间数据传输速率。
滑动窗⼝⼤⼩：  在TCP通信中，每个 TCP报⽂段都包含⼀个窗⼝字段，该字段指示发送⽅可以发送多少字节的 数
据⽽不等待确认。这个窗⼝⼤⼩是动态调整的。
接收⽅窗⼝⼤⼩：  接收⽅通过 TCP报⽂中的窗⼝字段告诉发送⽅⾃⼰当前的可接收窗⼝⼤⼩。这是接收⽅缓
冲区中还有多少可⽤空间。
流量控制的⽬标：   流量控制的⽬标是确保发送⽅不要发送超过接收⽅缓冲区容量的数据。如果接收⽅的缓冲 区
快满了，它会减⼩窗⼝⼤⼩，通知发送⽅暂停发送，以防⽌溢出。
动态调整：   发送⽅会根据接收⽅的窗⼝⼤⼩动态调整发送数据的速率。如果接收⽅的窗⼝⼤⼩增加，发送⽅ 可
以加速发送数据。如果窗⼝⼤⼩减⼩，发送⽅将减缓发送数据的速率。
确认机制：  接收⽅会定期发送确认（ ACK）报⽂，告知发送⽅已成功接收数据。这也与流量控制密切相关，
因为接收⽅可以通过 ACK报⽂中的窗⼝字段来通知发送⽅它的当前窗⼝⼤⼩。"
,计算机网络,TCP拥塞控制是怎么实现的？,technical,hard,"TCP拥塞控制可以在⽹络出现拥塞时动态地调整数据传输的速率，以防⽌⽹络过载。 TCP拥塞控制的主要机制包括
以下⼏个⽅⾯：
1. 慢启动（ Slow Start）：  初始阶段， TCP发送⽅会以较⼩的发送窗⼝开始传输数据。随着每次成功收到确认 的
数据，发送⽅逐渐增加发送窗⼝的⼤⼩，实现指数级的增⻓，这称为慢启动。这有助于在⽹络刚开始传输时 谨
慎地逐步增加速率，以避免引发拥塞。
2. 拥塞避免（ Congestion Avoidance）：  ⼀旦达到⼀定的阈值（通常是慢启动阈值）， TCP发送⽅就会进⼊
拥塞避免阶段。在拥塞避免阶段，发送⽅以线性增加的⽅式增加发送窗⼝的⼤⼩，⽽不再是指数级的增⻓。这
有助于控制发送速率，以避免引起⽹络拥塞。
3. 快速重传（ Fast Retransmit ）：  如果发送⽅连续收到相同的确认，它会认为发⽣了数据包的丢失，并会快
速重传未确认的数据包，⽽不必等待超时。这有助于更快地恢复由于拥塞引起的数据包丢失。
4. 快速恢复（ Fast Recovery）：  在发⽣快速重传后， TCP进⼊快速恢复阶段。在这个阶段，发送⽅不会回到慢
启动阶段，"
,计算机网络,什么是操作系统,technical,easy,"操作系统 (Operating System)，是介于硬件资源和应⽤程序之间的⼀个系统软件  ，能控制和管理整个计算机系统的
硬件和软件资源，调度计算机的⼯作与资源的分配，进⽽为⽤户和其他软件提供服务， 操作系统是计算机系统中最
基本的系统软件。"
,计算机网络,⽤你的 PC机做什么呢？,technical,medium,"操作系统的特征：
并发：并发指的是两个或多个事件在同⼀时间间隔内发⽣，计算机系统中同时存在多个运⾏的程序，因此具有
处理和调度多个程序同时执⾏的能⼒。
注意：并⾏和并发的区别：并发指的是同⼀时间间隔，并⾏指的是同⼀时刻。
共享：系统中的资源可以供内存中多个并发执⾏的进程共同使⽤。
互斥共享：⼀段时间内只允许⼀个进程访问该资源。 ⼀段时间内只允许⼀个进程访问的资源称为临界资
源。
同时访问：⼀段时间内允许多个进程 “同时”访问， “同时”通常是宏观的，实际上是交替的对该资源进⾏访
问。
虚拟：把⼀个物理上的实体变为若⼲逻辑上的对应物。
异步：进程的执⾏并不是⼀贯到底的，⽽是以不可预知的速度向前推进。"
,计算机网络,存不够了怎么办？ A进程⾮法访问了 B进程的内存地址怎么办？内存内、外碎⽚问题等。,technical,easy,资源回收：   考虑内存回收后的合并等等。
,操作系统,为什么需要虚拟内存：（ 摘⾃   为什么 Linux需要虚拟内存⼀⽂),technical,medium,"1. 虚拟内存可以结合磁盘和物理内存的优势为进程提供看起来速度⾜够快并且容量⾜够⼤的存储
2. 虚拟内存可以为进程提供独⽴的内存空间并引⼊多层的⻚表结构将虚拟内存翻译成物理内存，进程之间可以共
享物理内存减少开销，也能简化程序的链接、装载以及内存分配过程 ;
3. 虚拟内存可以控制进程对物理内存的访问，隔离不同进程的访问权限，提⾼系统的安全性。
⽂件系统
⽂件
1. ⽂件
⽂件是⼀种抽象机制，它提供了⼀种在磁上保存信息⽽且⽅便以后读取的⽅法。这种⽅法可以使⽤户不必了解存储"
,操作系统,磁盘如何使⽤？,technical,easy,"1. 发送  out 指令；
2. ⽂件视图；
3. 发送  中断
磁盘的结构"
,操作系统,虽然⼀层抽象（利⽤  盘块号）可以达到使⽤磁盘的⽬的，但是如果有多个磁盘访问请求出现在请求队列怎么办 ?,technical,easy,此时，操作系统会根据  磁盘调度算法  来挑选⼀个  磁盘请求服务
,操作系统,让普通⽤户使⽤  raw disk： 许多⼈连扇区都不知道是什么 ? 要求他们根据盘块号来访问磁盘不太便利,technical,easy,需要在盘块上引⼊更⾼⼀层次的抽象概念 ! ⽂件
,操作系统,如何根据  ⽂件  找到  盘块号？,technical,medium,"将⽂件按照  连续结构存放 ；（下 左图）；
对每个⽂件建⽴⼀个  FCB，记录该⽂件在磁盘中的  起始块号；
根据⽂件（字符流） 中的第  n 个待查字符  + FCB 计算  （n / 每个盘块的⼤⼩  + FCB中的  起始块号】出其在磁盘上对
应的  盘块号  【得到盘块号，然后采⽤  SCAN 算法 ]
这种⽅法的缺点：
1. 利⽤顺序结构存储⽂件，不利⽤⽂件的修改（ 因为  顺序存储的  增/删 代价⾮常⼤ ）
2. 所以，当需要  动态修改  ⽂件时，最好使⽤  链式存储⽂件"
,操作系统,如何让外设动起来,technical,easy,"1. CPU  向 外设的控制器 发送指令，即  out 指令
2. 形成  ⽂件视图 （为了统⼀  out 指令的形式 ）
3. 中断（外设处理完事后，需要通知  cpu 继续接⼿  下⼀步处理 ）"
,操作系统,键盘如何⼯作？,technical,easy,"中断处理（ 根据扫描码  获取  对应的  ascii 码）；
将对应的  ascii 码 加⼊  缓冲队列  read_que  中，等待上层程序调⽤
Linux"
,操作系统,什么是 IO多路复⽤,technical,hard,"I/O多路复⽤是⼀种在单个线程或进程中处理多个输⼊和输出操作的机制。它允许单个进程同时监视多个⽂件描述
符(通常是套接字 )，当⼀个或多个⽂件描述符准备好读或写时，它就可以⽴即响应。
I/O多路复⽤通常通过 select、poll、epoll等系统调⽤来实现。
select：  select是⼀个最古⽼的 I/O多路复⽤机制，它可以监视多个⽂件描述符的可读、可写和错误状态。然
⽽，但是它的效率可能随着监视的⽂件描述符数量的增加⽽降低。
poll： poll是select的⼀种改进，它使⽤ 轮询⽅式 来检查多个⽂件描述符的状态，避免了 select中⽂件描述符
数量有限的问题。但对于⼤量的⽂件描述符， poll的性能也可能变得不⾜够⾼效。
epoll： epoll是Linux特有的 I/O多路复⽤机制，相较于 select和poll，它在处理⼤量⽂件描述符时更加⾼效。
epoll使⽤事件通知的⽅式，只有在⽂件描述符就绪时才会通知应⽤程序，⽽不需要应⽤程序轮询。
I/O多路复⽤允许在⼀个线程中处理多个 I/O操作，避免了创建多个线程或进程的开销，允许在⼀个线程中处理多个
I/O操作，避免了"
,操作系统,描述符集合。,technical,medium,"然⽽，  poll 仍然存在⼀些问题：
效率问题：尽管 poll 相对于select 具有较⾼的效率，但当⽂件描述符数量很⼤时，它仍然需要遍历整个⽂
件描述符数组。
⾮实时性：与 select 类似，每次调⽤ poll 时，需要重新设置⽂件描述符数组。
epoll
epoll 是Linux特有的⼀种⾼效 I/O多路复⽤技术，它克服了  select 和poll 的主要限制。  epoll 使⽤⼀个事件驱
动（event -driven）的⽅式来处理 I/O操作，它只会返回就绪的⽂件描述符，⽽不是遍历整个⽂件描述符集合。
epoll的主要优点如下：
⾼效：  epoll 使⽤事件驱动的⽅式来处理 I/O操作，因此它在处理⼤量⽂件描述符时具有很⾼的效率。当有
I/O事件发⽣时，  epoll 可以⽴即得到通知，⽽⽆需遍历整个⽂件描述符集合。这使得 epoll 在⾼并发场景中
具有更好的性能。
可扩展性：与 poll 类似，  epoll 可以处理任意数量的⽂件描述符，因为它使⽤⼀个动态数据结构来表示⽂件"
,操作系统,Linux中的软链接和硬链接有什么区别？,technical,hard,"物理实现：
软链接：    软链接是⼀个独⽴的⽂件，它包含了指向⽬标⽂件或⽬录的路径。软链接实际上是⼀个特殊的
⽂件，其中包含有关⽬标⽂件的引⽤。
硬链接：  硬链接是⽬标⽂件的⼀个额外的⽬录项。⽬录项指向相同的物理数据块，实际上只是⽂件系统 中
的两个或多个⽬录项指向相同的 inode。
链接的⽬标：
软链接：   软链接可以链接到⽂件或⽬录，甚⾄可以链接到不存在的⽂件。
硬链接：   硬链接只能链接到⽂件，⽽且必须是同⼀⽂件系统中的。
对链接的影响：
软链接：  如果原始⽂件被删除或移动，软链接仍然存在，但链接将失效。软链接可以跨⽂件系统，但如
果⽬标⽂件被删除，软链接将成为坏链接（ danglin g link）。
硬链接：  删除或移动原始⽂件并不会影响硬链接，因为硬链接只是 inode的另⼀个引⽤。只有当所有硬
链接都被删除后， inode的数据块才会被释放。
创建⽅式：
软链接：  使⽤ln -s 命令创建软链接。例如，  ln -s target_file  link_name  。
硬链接：  使⽤ln 命令创建硬链接。例如，  ln target_file  link"
,操作系统,什么是中断和异常,technical,medium,"中断和异常都会导致处理器暂停当前正在执⾏的任务，并转向执⾏⼀个特定的处理程序（ 中断处理程序或异常处理
程序）。然后在处理完这些特殊情况后，处理器会返回到被打断的任务继续执⾏。
1. 中断是由计算机系统外部事件触发的，通常与硬件设备相关。 中断的⽬的是为了及时响应重要事件⽽暂时中断
正常的程序执⾏。典型的中断包括时钟中断、 I/O设备中断（如键盘输⼊、⿏标事件）和硬件错误中断等。操
作系统通常会为每种类型的中断分配⼀个中断处理程序，⽤于处理相应的事件。
2. 异常是由计算机系统内部事件触发的，通常与正在执⾏的程序或指令有关， ⽐如程序的⾮法操作码、地址越
界、运算溢出等错误引起的事件，异常不能被屏蔽，当出现异常时，计算机系统会暂停正常的执⾏流程，并转
到异常处理程序来处理该异常。"
,操作系统,如何杀死⼀个进程,technical,hard,"使⽤kill 命令可以向⼀个进程发送信号，终⽌进程，
killall 命令⽤于根据进程名杀死所有匹配的进程。
杀死⽗进程并不会同时杀死⼦进程：每个进程都有⼀个⽗进程。可以使⽤  pstree  或 ps ⼯具来观察这⼀点。
杀死⽗进程后，⼦进程将会成为孤⼉进程，⽽  init 进程将重新成为它的⽗进程。
局部性原理
在⼀段时间内，程序倾向于多次访问相同的数据或接近的数据，⽽不是随机地访问内存中的各个位置。局部性原理
通常分为两种类型：时间局部性和空间局部性。
1. 时间局部性
如果⼀个数据被访问，那么在不久的将来它很可能会再次被访问。这意味着程序在短时间内倾向于反复使⽤相同的
数据项，例如在循环中反复访问数组的元素。
通过利⽤时间局部性，程序可以将频繁使⽤的数据存储在缓存中，从⽽减少访问主内存的次数，提⾼程序的执⾏速
度。
2. 空间局部性
如果⼀个数据被访问，那么它附近的数据也很可能会被访问。这意味着程序在访问⼀个数据时，通常会在接近该数
据的附近访问其他数据，例如遍历数组时，往往会访问相邻的元素。
⽂件系统在磁盘上存储数据时，通常会将相关的数据块放在相邻的磁盘扇区上，以便在访问⼀个"
,操作系统,进程、线程的区别？,technical,medium,"进程是系统进⾏资源分配和调度的基本单位。
线程是操作系统能 够进⾏运算调度的最⼩单位，线程是进程的⼦任务，是进程内的执⾏单元。   ⼀个进程⾄少有⼀个 线
程，⼀个进程可以运⾏多个线程，这些线程共享同⼀块内存。
资源开销：
进程：由于每个进程都有独⽴的内存空间，创建和销毁进程的开销较⼤。进程间切换需要保存和恢复整个进程
的状态，因此上下⽂切换的开销较⾼。
线程：线程共享相同的内存空间，创建和销毁线程的开销较⼩。线程间切换只需要保存和恢复少量的线程上下
⽂，因此上下⽂切换的开销较⼩。
通信与同步：
进程：由于进程间相互隔离，进程之间的通信需要使⽤⼀些特殊机制，如管道、消息队列、共享内存等。
线程：由于线程共享相同的内存空间，它们之间可以直接访问共享数据，线程间通信更加⽅便。
安全性：
进程：由于进程间相互隔离，⼀个进程的崩溃不会直接影响其他进程的稳定性。
线程：由于线程共享相同的内存空间，⼀个线程的错误可能会影响整个进程的稳定性。"
,操作系统,进程的状态有哪些,technical,medium,"进程的 3种基本状态： 运⾏、就绪和阻塞。
（1） 就绪：当⼀个进程获得了除处理机以外的⼀切所需资源，⼀旦得到处理机即可运⾏，则称此进程处于就绪状
态。就绪进程可以按多个优先级来划分队列。例如，当⼀个进程由于时间⽚⽤完⽽进⼊就绪状态时，排⼊低优先级
队列；当进程由 I／O操作完成⽽进⼊就绪状态时，排⼊⾼优先级队列。
（2） 运⾏：当⼀个进程在处理机上运⾏时，则称该进程处于运⾏状态。处于此状态的进程的数⽬⼩于等于处理器
的数⽬，对于单处理机系统，处于运⾏状态的进程只有⼀个。在没有其他进程可以执⾏时（ 如所有进程都在阻塞状
态），通常会⾃动执⾏系统的空闲进程。
（3） 阻塞：也称为等待或睡眠状态，⼀个进程正在等待某⼀事件发⽣（例如请求 I/O⽽等待 I/O完成等） ⽽暂时停
⽌运⾏，这时即使把处理机分配给进程也⽆法运⾏，故称该进程处于阻塞状态。"
,操作系统,介绍⼀下你知道的锁,technical,medium,"两个基础的锁：
互斥锁：互斥锁是⼀种最常⻅的锁类型，⽤于实现互斥访问共享资源。在任何时刻，只有⼀个线程可以持有互
斥锁，其他线程必须等待直到锁被释放。这确保了同⼀时间只有⼀个线程能够访问被保护的资源。
⾃旋锁：⾃旋锁是⼀种基于忙等待的锁，即线程在尝试获取锁时会不断轮询，直到锁被释放。
其他的锁都是基于这两个锁的
读写锁：允许多个线程同时读共享资源，只允许⼀个线程进⾏写操作。分为读（共享）和写（排他） 两种状
态。
悲观锁：认为多线程同时修改共享资源的概率⽐较⾼，所以访问共享资源时候要上锁
乐观锁：先不管，修改了共享资源再说，如果出现同时修改的情况，再放弃本次操作"
,操作系统,如何解除死锁,technical,easy,"只需要破坏上⾯⼀个条件就可以破坏死锁。
破坏请求与保持条件：⼀次性申请所有的资源。
破坏不可剥夺条件：占⽤部分资源的线程进⼀步申请其他资源时，如果申请不到，可以主动释放它占有的资
源。
破坏循环等待条件：靠 按序申请资源 来预防。让所有进程按照相同的顺序请求资源，释放资源则反序释放。"
,操作系统,分段和分⻚的区别,technical,medium,"分段
基本单位：   地址空间被划分为不同的逻辑段，每个段具有独⽴的含义，如代码段、数据段等。
段的⻓度：   每个段的⻓度可以动态变化，不同段的⻓度可以不同。
内部碎⽚：   由于每个段的⻓度可以动态变化，可能会导致内部碎⽚，即段内部的未使⽤空间。
外部碎⽚：   可能会导致外部碎⽚，即段之间的未使⽤空间。
逻辑地址：   逻辑地址由两部分组成，⼀个是段号，另⼀个是段内偏移。
分⻚（Paging）：
基本单位：   地址空间被划分为固定⼤⼩的⻚⾯，物理内存也被划分为相同⼤⼩的⻚⾯框。
⻚⾯的⻓度：   ⻚⾯的⻓度是固定的，由操作系统定义。
内部碎⽚：   由于⻚⾯⻓度固定，可能会导致内部碎⽚，即⻚⾯内部的未使⽤空间。
外部碎⽚：   由于⻚⾯⻓度固定，不同⻚⾯之间的未使⽤空间⽆法利⽤，可能导致外部碎⽚。
逻辑地址：   逻辑地址由两部分组成，⼀个是⻚号，另⼀个是⻚内偏移。"
,操作系统,redo log 和binlog 有什么不同？,technical,medium,"是 InnoDB  引擎特有的；  binlog 是 MySQL  的 Server  层实现的，所有引擎都
可以使⽤。
是物理⽇志，记录的是 “在某个数据⻚上做了什么修改 ”； binlog 是逻辑⽇
志，记录的是这个语句的原始逻辑，⽐如 “给 ID=2  这⼀⾏的  c 字段加  1
是循环写的，空间固定会⽤完；  binlog 是可以追加写⼊的。 “追加写 ”是指
binlog   ⽂件写到⼀定⼤⼩后会切换到下⼀个，并不会覆盖以前的⽇志。"
,MySQL,怎么查看⼀个 SQL语句是否使⽤了索引进⾏检索,technical,easy,"在 SQL 语句前，添加  explian  关键字
当 时，表示使⽤  全表查询（未使⽤索引 ）
当 type=RES  时，表示使⽤索引"
,MySQL,什么是最左匹配原则,technical,medium,"通过将多个字段组合成⼀个索引，该索引就被称为联合索引。
使⽤联合索引时，存在 最左匹配原则 ，也就是按照最左优先的⽅式进⾏索引的匹配。
最左匹配原则要求查询条件中的列应该从索引的最左边的列开始，并且不能跳过中间的列。如果查询条件不按照索
引的顺序进⾏匹配，那么索引可能会失效。
举个例⼦：
如果查询条件为  WHERE column1 = 'value1'  ，那么索引可以被有效使⽤。
如果查询条件为  WHERE column1 = 'value1'  AND column2 = 'value2'  ，同样索引可以被有效使⽤。
但如果查询条件 为 或
'value3'  ，则最左匹配原则不成⽴。
最左匹配时在遇到范围查询（如  >、<）的时候，就会停⽌匹配，范围查询的字段可以⽤到联合索引，但是范围查
询字段的后⾯的字段⽆法⽤到联合索引。
索引下推"
,MySQL,那些不符合最左前缀的部分，会怎么样呢？,technical,medium,"⽐如，执⾏如下语句时候，则存在不符合最左前缀的部分：
WHERE column2 = 'value2' AND column3 =
根据前缀索引规则，这个语句在搜索索引树的时候，只能⽤  “张”，找到第⼀个满⾜条件的记录  ID3
然后在  MySQL  5.6 之前，只能从  ID3 开始⼀个个回表，到主键索引上找出数据⾏，再对⽐字段值。
⽽ MySQL  5.6 引⼊了索引下推优化（ index  condition  pushdown)
可以在联合索引遍历过程中，对联合索引中包含的字段先做判断，直接过滤掉不满⾜条件的记录，减少回表次数。
由图3可知，本例中  ⽆索引优化时，需要  回表  4 次；
图4中，采⽤  索引下推  优化，直接在索引遍历的过程中，过滤了不符合条件的记录（ ID3、ID6），只⽤回表  2 次
select * from tuser"
,MySQL,为什么使⽤ B+树索引,technical,medium,"B+树的⾮叶⼦节点不存放实际的记录数据，仅存放索引，所以 数据量相同的情况下，相⽐存储即存索引⼜存
记录的  B 树，B+树的⾮叶⼦节点可以存放更多的索引，因此  B+ 树可以⽐  B 树更「矮胖」，查询底层节点的
磁盘  I/O次数会更少 。
B+ 树有⼤量的冗余节点（所有⾮叶⼦节点都是冗余索引），这些冗余索引让  B+ 树在插⼊、删除的效率都更
⾼，⽐如删除根节点的时候，不会像  B 树那样会发⽣复杂的树的变化；
B+ 树叶⼦节点之间⽤链表连接了起来，有利于范围查询，⽽  B 树要实现范围查询，因此只能通过树的遍历来
完成范围查询，这会涉及多个节点的磁盘  I/O 操作，范围查询效率不如  B+ 树。
事务
思维导图："
,MySQL,隔离级别具体是如何实现的呢？,technical,easy,对于读未提交，可以读到未提交事务修改的数据，所以直接读取最新的数据就可以。
,MySQL,如何避免⻓事务对业务的影响？,technical,hard,"从应⽤开发端来看 :
1. 确定是否使⽤了 set autocommit=0 ，如是，则改成 1
2. 确定是否有不必要的只读事务
3. 业务连接数据库的时候，控制每个语句执⾏的最⻓时间  set maxexecutiontime
从数据库端来看 :
min_trx_id
max_trx_id
m_ids
set autocommit=1
1. 监控相关表，设置⻓事务阈值，超过就报警 /kill
2. 可使⽤ percona的pt-kill⼯具
3. 在功能测试阶段输出所有的 log，分析⽇志提前发现问题
4. 把innodbundotablespaces 设置成 2或者更⼤的值
锁
多个事物在【并发情况下】会出现⼀些经典的问题，如脏读、不可重复读、幻读、丢失更新。为了不同程度的解决
这些问题，出现了不同的隔离级别，锁就是实现各种隔离级别的⼀种⽅式。
锁的种类
flush tables with read lock (FTWRL)。 1、全局锁
顾名思义，全局锁就是 对整个数据库 实例加锁。
典型使⽤场景 ：全库逻辑备份，即把整个库的表都 select出来存成⽂本
MySQL  提供了"
,MySQL,知道了这个设定，对我们使⽤事务有什么帮助呢？那就是，如果你的事务中需要锁多个⾏，要把最可能造成锁冲,technical,hard,"突、最可能影响并发度的锁尽量往后放。
加锁规则
加锁规则⾥⾯，包含了两个 “原则”、两个 “优化”和⼀个 “bug”
两个原则：
AUTO_INCREMENT
SELECT user_id FROM product_comment WHERE user_id = 10 LOCK IN SHARE MODE;
SELECT user_id FROM product_comment WHERE user_id = 10 FOR UPDATE;
LOCK TABLE product_comment READ;
UNLOCK TABLE; 1. 加锁的基本单位是  next-key lock。希望你还记得， next-key lock 是前开后闭区间。
2. 查找过程中访问到的对象才会加锁。
两个优化：
1. 索引上的等值查询，给唯⼀索引加锁的时候， next-key  lock  退化为⾏锁。
2. 索引上的等值查询，向右遍历时且最后⼀个值不满⾜等值条件的时候， next-key  lock  退化为间隙锁。
⼀个""bug""：
1. 唯⼀索引上的范围查询会访问到不满⾜条件的第⼀个值为⽌。（ "
,MySQL,什么是 undo  logo,technical,easy,"当事务对数据库进⾏更新（插⼊、修改、删除） 时，系统会记录相应的 undo log ，以便在事务回滚或系统崩溃时
进⾏数据恢复 , 主要⽤于事务回滚和 MVC C。 undo log 记录的信息包括操作类型（插⼊、删除还是更新）， 修改前
的数据值，被修改的数据的位置，事务标识 id等，⽐如在 更新⼀条记录时，要把被更新的列的旧值记下来，这样之
后回滚时再把这些列 更新为旧值 就好了。"
,MySQL,什么是 redo log,technical,easy,"redo log 是物理⽇志，记录了某个数据⻚做了什么修改，⽐如 对 XXX 表空间中的  YYY 数据⻚  ZZZ 偏移量的地⽅做
了AAA 更新，每当执⾏⼀个事务就会产⽣这样的⼀条或者多条物理⽇志。在事务提交时，只要先将  redo log 持久"
,MySQL,redo log和undo  log的区别是什么,technical,medium,"undo  log 和 redo log 这两个⽇志都是  Innodb  存储引擎⽣成的。
redo  log  记录了此次事务「 完成后」的数据状态，记录的是更新 之后的值；
undo   log  记录了此次事务「 开始前」的数据状态，记录的是更新 之前的值；
事务提交之前发⽣了崩溃，重启后会通过  undo  log 回滚事务，事务提交之后发⽣了崩溃，重启后会通过  redo log
恢复事务
roll_pointer"
,MySQL,什么是 binlog,technical,easy,"MySQL 在完成⼀条更新操作后， Server 层还会⽣成⼀条  binlog，等之后事务提交的时候，会将该事物执⾏过程中
产⽣的所有  binlog 统⼀写  ⼊ binlog ⽂件。
binlog  ⽂件是记录了所有数据库表结构变更和表数据修改的⽇志，不会记录查询类的操作，⽐如  SELECT  和 SHOW
操作。"
,MySQL,为什么需要两阶段提交,technical,hard,"事务提交后， redo log 和 binlog 都要持久化到磁盘，但是这两个是独⽴的逻辑，可能出现半成功的状态，造成两
份⽇志之间的逻辑不⼀致。
如果在将  redo log 刷⼊到磁盘之后，  MySQL  突然宕机了，⽽  binlog  还没有来得及写⼊ 。MySQL 重启后，
通过  redo log 能将  Buffer  Pool 恢复到新值，但是  binlog  ⾥⾯没有记录这条更新语句，在主从架构中，
binlog  会被复制到从库，由于  binlog  丢失了这条更新语句，从库的这⼀⾏是旧值，主从不⼀致。
如果在将  binlog 刷⼊到磁盘之后，  MySQL 突然宕机了，⽽  redo log 还没有来得及写⼊ 。由于  redo log 还
没写，崩溃恢复以后这个事务⽆效，数据是旧值，⽽  binlog ⾥⾯记录了这条更新语句，在主从架构中，
binlog 会被复制到从库，从库执⾏了这条更新语句，这⼀⾏字段是新值，与主库的值不⼀致性。
所以会造成主从环境的数据不⼀致性。因为  redo log 影响主库的数据， binlog  影响从库的数据， redo "
,MySQL,两阶段提交的过程,technical,hard,"在 MySQL  的 InnoDB  存储引擎中，开启  binlog  的情况下， MySQL  会同时维护  binlog  ⽇志与  InnoDB  的 redo
log，为了保证这两个⽇志的⼀致性， MySQL  使⽤了内部  XA 事务，内部  XA 事务由  binlog  作为协调者，存储引擎
是参与者。
当客户端执⾏  commit  语句或者在⾃动提交的情况下， MySQL  内部开启⼀个  XA 事务，分两阶段来完成  XA 事务的
提交。
事务的提交过程有两个阶段， 将 redo log 的写⼊拆成了两个步骤： prepare 和 commit ，中间再穿插写⼊
binlog：
prepare  阶段：将  内部  XA 事务的  ID写⼊到  redo log，同时将  redo log 对应的事务状态设置为  prepare，然
后将  redo log 持久化到磁盘。
commit  阶段：把  内部  XA 事务的  ID写⼊到  binlog，然后将  binlog  持久化到磁盘，接着调⽤引擎的提交事务
接⼝，将  redo log 状态设置为  co"
,MySQL,有哪些执⾏引擎,technical,medium,"在MySQL中，可以通过  SHOW ENGINES;  命令查看当前数据库⽀持的存储引擎。 InnoDB是较为通⽤和常⽤的存储
引擎。
InnoDB : MySQ L默认的事务性存储引擎，⽀持事务的提交（ commit）和回滚（ rollback），提供了⾏级锁
定，⽀持外键约束和 MVCC
MyISAM : MyISAM  使⽤表级锁定 , 不⽀持事务，⽀持全⽂索引，适⽤于以读操作为主的应⽤
Memory : 将数据放在内存中，数据处理速度很快，但是当数据库重启或崩溃时，存储在内存中的数据将丢
失。"
,MySQL,数据库引擎 InnoDB 与MyISAM 的区别和适⽤场景？,technical,medium,"1. 事务⽀持
⽀持事务，具有 ACID（原⼦性、⼀致性、隔离性、持久性） 特性，适合需要数据⼀致性和完整性的
应⽤，如银⾏系统或在线购物平台。
不⽀持事务，不具备 ACID特性，适⽤于读密集、写少的场景，如博客系统或新闻⽹站。
2. 锁
3. 外键约束 :
⾏级锁，多个事务可以同时访问同⼀表的不同⾏。
表级锁，对整个表进⾏锁定，导致并发性能下降，特别是在有⼤量写操作时。
InnoDB :  ⽀持外键约束，确保数据的⼀致性和完整性。"
,MySQL,1-1 ：什么是幻读？,technical,easy,"幻读是指在同⼀个事务中，存在前后两次查询同⼀个范围的数据，但是第⼆次查询却看到了第⼀次查询没看到的
⾏。
注意，幻读出现的场景：
1. 事务的隔离级别为可重复读，且是当前读
2. 幻读仅专指新插⼊的⾏"
,MySQL,1-2 ：幻读带来的问题？,technical,easy,"1. 对⾏锁语义的破坏
2. 破坏了数据⼀致性"
,MySQL,1-4 ：为啥会出现幻读？,technical,easy,⾏锁只能锁定存在的⾏，针对新插⼊的操作没有限定
